lap,time,weather_state,track_temp,track_grip,track_abrasion,water_level_mm,speed,acceleration,gear,steering_angle,engine_temp,engine_rpm,brake_temp_front,brake_temp_rear,fuel_load,pit_stop_flag,tire_temp_front_left,tire_temp_front_right,tire_temp_rear_left,tire_temp_rear_right,tire_wear_front_left,tire_wear_front_right,tire_wear_rear_left,tire_wear_rear_right,collision_severity,damage_flag,sector
1,13,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,58.978418306476115,1.3536759579555246,4,-12.659436404016247,103.75349259766885,10954.040977906028,955.9163551349046,335.2070161707112,99.4797919167667,0,94.14871696885818,97.18699858248002,91.07661380908783,89.91699726618937,2.82425099647363,2.82425099647363,2.82425099647363,2.82425099647363,2,1,S1
1,14,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,34.524792790013834,3.550481000669784,8,-8.994893649078605,102.27397348634402,10584.534718471961,964.0337627426014,340.79504766834214,99.43977591036415,0,105.85861577850869,104.22517836711009,102.42794065001365,103.26002440449325,3.619907823042237,3.619907823042237,3.619907823042237,3.619907823042237,0,0,S1
1,15,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,38.48896076813641,-3.534122602129142,5,-7.447481706167893,103.9794389654714,10878.256538349966,933.101589476472,350.1542942162555,99.39975990396158,0,104.03257937904715,105.01648553438007,102.17553911596544,101.31455738061162,2.5919807843791003,2.5919807843791003,2.5919807843791003,2.5919807843791003,0,0,S1
1,16,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,58.572709618334784,5.001672334653411,1,0.016500252945066407,105.0684055657646,11787.349052240803,801.4889480026267,361.80135033409135,99.35974389755903,0,91.28389254635854,91.1276447736809,88.26159742510481,88.79704782257704,0.0,0.0,0.0,0.0,0,0,S2
1,17,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,77.87890968494676,4.569715865136775,2,8.766251675535202,104.18841021468212,12375.514813035388,830.6647857938979,344.58349127342785,99.31972789115646,0,95.7153333247394,96.76318783845196,91.54966323910752,94.30579759702914,0.0,0.0,0.0,0.0,1,0,S2
1,18,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,45.425465971656585,2.2068659917372404,4,24.600717968829482,104.70584567027723,12525.94615706032,906.969657338151,319.1103423292274,99.27971188475391,0,100.8336207890338,101.79088386521296,97.87392338853239,97.65764673441718,3.386572340140935,3.386572340140935,3.386572340140935,3.386572340140935,2,1,S2
1,19,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,34.4761290386348,5.345396726313179,1,10.978657361128585,106.35574538402513,10391.503010709563,1000.0,308.0575388024365,99.23969587835134,0,93.64416860039825,95.05391340759641,89.86281979882749,92.691995180054,3.349878767241497,3.349878767241497,3.349878767241497,3.349878767241497,2,1,S2
1,20,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,19.76168663456931,-4.969869623033322,6,11.987309574866337,104.84031182560736,10943.984607124221,1000.0,427.92311622125675,99.19967987194877,0,98.39670689634096,98.68167181150366,92.38736575365779,95.80321124233471,0.0,0.0,0.0,0.0,0,0,S2
1,21,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,64.12428609198258,-1.5733444087879556,8,11.329779708810527,105.15551275314054,11397.705775730567,908.2228728346524,316.1055490920631,99.15966386554622,0,100.62961036890144,99.74003388394641,96.7479001767513,97.33914719324018,2.5149161060734597,2.5149161060734597,2.5149161060734597,2.5149161060734597,0,0,S2
1,22,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,56.081619313046005,-2.205910382045857,2,1.441605436825371,100.22617073738877,11701.148801807605,907.3721730009286,334.4412499620685,99.11964785914365,0,98.18417957707632,99.11182906578594,94.65644400620847,97.58355678378274,0.04020806305925939,0.04020806305925939,0.04020806305925939,0.04020806305925939,0,0,S2
1,23,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,67.95511239212968,2.16443797127203,3,-4.700698730833869,106.52894398302797,10067.569111879813,840.2546069343493,365.51000907541805,99.0796318527411,0,101.07843803914264,101.1964356152867,96.92279292984959,98.90832993916273,3.739143038440591,3.739143038440591,3.739143038440591,3.739143038440591,0,0,S2
1,24,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,112.52673608902141,-3.150422218806437,8,-19.331625964990298,105.08624004192156,12681.429691410925,647.0674384577251,360.82581828697045,99.03961584633853,0,96.14976360658673,95.9159203914526,93.72501013870077,92.69502971962926,0.0,0.0,0.0,0.0,0,0,S2
1,25,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,61.29460132951292,2.2724854480124566,1,-3.4272978764827378,110.18472887644518,13220.452454069626,720.9360302081602,365.62597077684717,98.99959983993597,0,89.94635705632177,89.47013317561681,86.16890929899299,87.03057364526822,4.757943087506934,4.757943087506934,4.757943087506934,4.757943087506934,1,1,S2
1,26,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,69.75713238719811,4.11160843199014,5,14.097124293687154,102.53515443323468,12281.0168311196,791.072642439374,336.7184879140347,98.95958383353342,0,102.8515444736545,103.85788004275963,100.32997067448896,100.48677749550903,2.4049072281028163,2.4049072281028163,2.4049072281028163,2.4049072281028163,0,0,S2
1,27,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,101.32683526891633,2.085608700251998,7,-3.543729075923163,99.92896394949801,13448.121324929074,754.0765780206482,357.1567421191864,98.91956782713085,0,102.82634183940438,104.42971133141175,98.59302210303606,99.67548081261904,4.459781442774696,4.459781442774696,4.459781442774696,4.459781442774696,0,0,S2
1,28,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,64.1095128523043,0.8512530709845034,4,1.1467185552102652,107.20805541678669,12090.046057703135,859.5112927775913,351.8403099272259,98.8795518207283,0,108.93762979414758,107.74227723544794,106.84684871523012,106.07153766319253,0.0,0.0,0.0,0.0,2,1,S2
1,29,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,87.31444871693274,-2.963620022702248,2,2.5826865725644104,106.39343098993557,12082.429670899333,773.102411600395,340.6360589737614,98.83953581432573,0,90.094337153257,90.71628939573593,85.8178546265905,86.27713354959428,1.7388022032839023,1.7388022032839023,1.7388022032839023,1.7388022032839023,0,0,S2
1,30,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,117.49479070120921,-2.540552898376094,1,5.524224068269042,102.32855087340312,13262.860519311036,529.563435504465,357.3622922531402,98.79951980792318,0,101.92641166238153,101.55402447695889,96.58488125299046,97.24121713157362,0.0,0.0,0.0,0.0,0,0,S2
1,31,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,137.14520178765144,3.7488567158899997,3,-18.479111160561573,100.76460306998429,13274.413317147753,513.9620024580626,381.6609664025212,98.75950380152061,0,91.04835467266071,89.5810822744686,89.28561725782393,88.15477399540542,2.680772739626704,2.680772739626704,2.680772739626704,2.680772739626704,0,0,S2
1,32,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,123.1075302135545,2.338047011715997,7,12.669771968733633,109.96604012704942,13466.419122393088,524.8551986246739,349.33399329694026,98.71948779511804,0,105.94905635169553,106.09676217245854,102.09316254796435,103.08908417392142,2.8229029215589567,2.8229029215589567,2.8229029215589567,2.8229029215589567,0,0,S3
1,33,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,68.30203301513238,-0.11705855813263236,4,10.23558959132304,109.5961811068169,12257.571056771201,651.2928742102034,349.53358539069274,98.67947178871549,0,100.8745505597783,100.04141277958874,99.6314796179777,98.40167015133615,5.850893312783478,5.850893312783478,5.850893312783478,5.850893312783478,2,1,S3
1,34,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,76.58469407411884,-1.2537286372976717,4,-23.622409607287636,97.89147965887817,12670.703703613266,708.869432307326,382.0448310462795,98.63945578231292,0,95.11536783428924,93.53761460648904,92.67995973549732,91.53917812718305,2.0529506913168003,2.0529506913168003,2.0529506913168003,2.0529506913168003,1,0,S3
1,35,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,61.723517872678585,-6.07742361933413,1,-19.03221479362655,103.97918084722706,11728.274866723548,700.215729677625,378.8408107945644,98.59943977591037,0,102.04397312340001,101.26223265117547,99.83423644178126,97.70341882885934,2.5690851223860856,2.5690851223860856,2.5690851223860856,2.5690851223860856,0,0,S3
1,36,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,84.65830423103044,-3.2125572560533167,3,11.191698498183632,110.34642609934826,12758.164621491875,663.8662561867018,397.5180932289045,98.5594237695078,0,96.71090319412652,95.68312927621267,94.75637569459259,92.74557872437917,0.21126158486273272,0.21126158486273272,0.21126158486273272,0.21126158486273272,0,0,S3
1,37,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,49.74507078097009,5.73425726141917,6,-8.877464567838754,103.92566226166296,12770.337461846888,711.2908840766497,297.31309296561267,98.51940776310524,0,100.12474762319934,99.47806077013595,97.2374269694484,98.18038138003917,2.2677067036371703,2.2677067036371703,2.2677067036371703,2.2677067036371703,0,0,S3
1,38,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,80.00274586342164,-3.8413667130074005,7,-39.971330960787,103.8820132329166,11220.875599412962,724.7711326136251,377.15357549508167,98.47939175670268,0,99.7469260898306,98.42104201287691,96.87098150766913,96.08031477762303,0.45719116148792305,0.45719116148792305,0.45719116148792305,0.45719116148792305,1,0,S3
1,39,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,98.55861351925833,0.5684394636632419,6,-25.383765941928544,104.50557195210845,14045.170866844106,648.86769364246,368.0474013620654,98.43937575030012,0,105.89975576958344,105.50461566095723,104.18109579377774,102.45767478377968,1.4807207170434873,1.4807207170434873,1.4807207170434873,1.4807207170434873,0,0,S3
1,40,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,89.64193266503081,3.0223319195855955,2,-8.129087748525471,101.99115901369208,13722.303797447372,726.8898324975985,323.43042806740203,98.39935974389756,0,106.1827868653403,105.46953773725633,103.2941453610384,102.87037330150919,1.630056142947475,1.630056142947475,1.630056142947475,1.630056142947475,1,1,S3
1,41,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,68.50497197795657,-3.7647680040068776,1,-17.675738803475422,100.23952270231243,12317.755863773204,843.6537458478118,357.54763753996536,98.359343737495,0,96.53402173190024,96.90963560904589,92.80584488510362,92.91474556261345,0.6084406936539409,0.6084406936539409,0.6084406936539409,0.6084406936539409,2,1,S3
1,42,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,79.45246155688545,0.5541314243432499,7,-6.431455608753011,108.5114918672008,11563.574252279384,816.9399478669638,381.5336524327399,98.31932773109244,0,103.15550569697841,103.74904468337672,100.74126425714063,99.46229486944557,1.470966253932666,1.470966253932666,1.470966253932666,1.470966253932666,0,0,S3
1,43,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,54.63009033434065,2.8137466125319652,2,0.25584415604728905,99.82503921625353,11978.764994567275,891.6653692908083,325.125232325438,98.27931172468988,0,100.34244384727545,100.6025924240539,95.2288004328905,96.47132028264164,0.6265113419182349,0.6265113419182349,0.6265113419182349,0.6265113419182349,1,0,S3
1,44,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,24.246387886612588,0.037497965721751,8,22.70558426186528,106.09566429132283,12611.680842602073,871.2873513562138,363.2768728706842,98.23929571828731,0,93.27235495696661,93.0369104990931,91.59191375852683,91.67301153153481,0.6496650517737947,0.6496650517737947,0.6496650517737947,0.6496650517737947,2,1,S3
1,45,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,33.20992732954765,8.605209167000305,6,-3.5850435420724875,108.0135884132695,11999.1799182387,914.0817546775138,376.14061027193054,98.19927971188476,0,96.13816970350554,95.87574210781322,94.47860883947062,93.81827038684847,3.5944822253424134,3.5944822253424134,3.5944822253424134,3.5944822253424134,0,0,S3
1,46,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,53.88430270905438,-5.005797776634585,8,16.859892194935732,101.00017103829309,13271.775236264293,808.7279559781116,317.86941312405537,98.15926370548219,0,108.26766762339275,107.43059263598138,106.46583429151583,106.51548839654299,1.8240058264870902,1.8240058264870902,1.8240058264870902,1.8240058264870902,0,0,S3
1,47,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,50.87234540813076,3.1761855896516367,8,22.203167631895905,102.58104472721135,11781.48387206056,955.0772800891584,345.73142922664556,98.11924769907964,0,100.35450082941288,99.54150617000295,98.51427279179057,98.80384058587373,2.1993367077312187,2.1993367077312187,2.1993367077312187,2.1993367077312187,1,0,S3
1,48,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,58.72235496316671,-0.5184052121893932,7,22.28641024162549,108.99338750017134,12329.844454830329,938.6740704095412,359.02905129927234,98.07923169267707,0,102.92220154306435,103.62580541114308,99.83802621772323,97.57232174563137,0.0,0.0,0.0,0.0,0,0,S3
1,49,dry,35.69233289997705,0.854853877467402,0.572745993460413,0.0,56.29658744106665,2.315760464510025,4,5.043084102127871,106.95252509567769,12181.287375953476,855.8014054839148,326.11605483371136,98.0392156862745,0,98.07490597552629,96.31520337687583,94.96822359103327,95.41836061755437,2.4161720679842382,2.4161720679842382,2.4161720679842382,2.4161720679842382,0,0,S3
2,0,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.5310314528302404,23.933778457516844,1.3239214550977376,2,-31.065522013580825,103.0766690902558,11192.72566393948,1000.0,323.6254040271936,97.99919967987195,0,96.0544426926101,95.97371775429716,91.82480260283924,92.46826405871178,2.6621279527703314,2.6621279527703314,2.6621279527703314,2.6621279527703314,2,1,S1
2,1,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.266107601271167,8.696030538626886,-2.19946859132999,8,5.296188185061769,108.53527322097598,10064.298763693663,1000.0,345.9486619441168,97.95918367346938,0,98.32326838202536,97.99973932046416,97.0713096337364,96.44007802637871,0.8366293999387474,0.8366293999387474,0.8366293999387474,0.8366293999387474,0,0,S1
2,2,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.3619076133018027,4.575251939765732,0.6869891773780208,3,7.707562915948058,108.54813338125538,11395.636383167888,1000.0,374.0491915071108,97.91916766706683,0,97.1497941305026,97.74892623187749,93.66477595747632,93.40832292726003,5.835391618334032,5.835391618334032,5.835391618334032,5.835391618334032,2,1,S1
2,3,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.382336304098177,5.227073912708905,-5.573704354194861,5,-9.234441982786313,105.7356842899396,11353.984415467592,969.0654505447628,369.3120200357633,97.87915166066426,0,92.24119862736107,90.81618664393872,89.58108393711295,88.18704887099736,0.0,0.0,0.0,0.0,0,0,S1
2,4,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.6190011552173775,0.0,1.8097425017141813,6,17.540860770679174,102.22804552727148,10280.150174108157,1000.0,324.15761812440974,97.83913565426171,0,94.20090852167134,94.21338922715728,91.45495380462611,89.76686266101824,3.298117778346537,3.298117778346537,3.298117778346537,3.298117778346537,2,1,S1
2,5,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.092809583144226,14.655287663869705,0.8944753979715769,6,7.656285261949823,103.68818010047708,12506.663197680831,973.8071196060953,369.5650365534706,97.79911964785914,0,101.0457484091364,101.3887327504955,96.70532922753223,97.74307349815759,3.1870187372115657,3.1870187372115657,3.1870187372115657,3.1870187372115657,0,0,S1
2,6,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.5102518125645705,21.134040607026787,1.9159805059293071,3,3.2828824972297204,105.78768644275864,11527.726481416668,954.7769175205423,324.9218067150047,97.75910364145658,0,96.69144759507782,94.78671637645382,91.94677257095461,94.60639285760612,2.876600611797062,2.876600611797062,2.876600611797062,2.876600611797062,0,0,S1
2,7,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.071184485888096,54.49084482072023,3.1743549752614504,7,11.054492508025525,104.36274172345,11132.960689960095,958.4755693433686,301.69490606019696,97.71908763505402,0,98.31702987959909,97.24270190673735,95.32261650046644,95.5731970964604,2.1778857795718816,2.1778857795718816,2.1778857795718816,2.1778857795718816,0,0,S1
2,8,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.117936419523297,22.804721743380078,1.1028595206291327,7,-0.24067039114887068,107.74539774559703,11455.045791393406,958.5084744218798,338.98569286858304,97.67907162865146,0,99.15390255347631,99.06211270666353,95.70014643586481,94.95125428834017,2.9588446340411076,2.9588446340411076,2.9588446340411076,2.9588446340411076,0,0,S1
2,9,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.398231196727128,79.4649548375077,0.4442682593948286,7,-42.63337565099234,100.33920397056445,10984.386490986886,947.3551489748493,383.6890811475721,97.6390556222489,0,99.46641054676235,99.98055745439665,96.37697368751901,98.61906963712424,3.625862568399217,3.625862568399217,3.625862568399217,3.625862568399217,0,0,S1
2,10,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.883701168472723,34.094947285514266,-2.643205009983877,2,-12.728302432117527,100.44573562369375,11782.841322914514,952.656383361311,369.67881656424123,97.59903961584634,0,102.80052659674895,102.98302590786165,100.86594222695219,100.45006523624052,0.46976206211983884,0.46976206211983884,0.46976206211983884,0.46976206211983884,1,1,S1
2,11,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.2452770958466157,39.55012548653018,-2.136662290947153,1,18.971244723473312,105.47113954533977,10350.752106332366,1000.0,349.95284577880415,97.55902360944378,0,93.81942709121334,94.37988134416315,91.04437124175037,91.59683720697103,2.5519540946404033,2.5519540946404033,2.5519540946404033,2.5519540946404033,2,1,S1
2,12,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.620735872320331,24.191615456417402,3.560203860531993,8,-11.10014578671893,103.45389296947175,10963.242445387457,1000.0,337.49883549226826,97.51900760304122,0,100.49522124566197,99.4158487330213,98.2537437864267,98.78025007300963,1.6189547867300134,1.6189547867300134,1.6189547867300134,1.6189547867300134,0,0,S1
2,13,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.7626172015954396,75.33090582737782,4.309006217117935,4,-0.09455698027159265,103.04738036679925,12014.693294838136,896.725108349762,338.30713591650704,97.47899159663865,0,101.23432152556606,99.64557117583803,98.67964968774163,96.59410593694028,0.0,0.0,0.0,0.0,1,0,S1
2,14,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.1832338795645914,56.54565836546114,-0.7143313089361621,5,-12.415014110263574,99.62435605336928,11086.56359712561,892.6205589926775,353.2635471758239,97.4389755902361,0,102.1576174674935,102.24212327325029,98.84128327425367,98.24618332890562,3.4839796609959945,3.4839796609959945,3.4839796609959945,3.4839796609959945,0,0,S1
2,15,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.830632944441611,100.40321542352594,0.13800824175982235,1,30.62583140550353,104.98716374528702,12620.773792968592,767.8464786771539,317.94687542462515,97.39895958383353,0,92.56253995382798,91.33318671561386,88.56073678663492,90.38555131075225,0.9529444828977456,0.9529444828977456,0.9529444828977456,0.9529444828977456,0,0,S1
2,16,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.418603839379184,153.80072111183495,-2.713843124981298,1,29.089379338747225,104.77026088689017,12408.432066011448,709.9810173123867,339.5567796439611,97.35894357743098,0,99.23348722487546,98.36816489882766,96.49820509298893,95.42274889685399,0.0,0.0,0.0,0.0,0,0,S2
2,17,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.244779071150975,112.93455972679916,3.5182705358023343,3,-9.391040949633945,106.88896315674769,14146.359878020505,687.398250194291,343.53291615920693,97.31892757102841,0,105.07851413708154,106.01079249190792,102.16240675642763,101.80350066482649,1.0674952518553087,1.0674952518553087,1.0674952518553087,1.0674952518553087,0,0,S2
2,18,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.553563058069132,145.44469126815295,1.996250471075336,2,6.076462483313254,105.13524461025538,13391.665160771974,655.9558625892535,309.4677662464551,97.27891156462584,0,97.81772827486097,98.00682783162782,95.73288461236571,94.73998762202967,0.5799443975687428,0.5799443975687428,0.5799443975687428,0.5799443975687428,0,0,S2
2,19,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.628047970010131,113.26250459878881,5.823652309391248,6,-6.34041823898372,104.53071397617099,12874.607555885084,718.5656616292588,324.84655247307273,97.23889555822329,0,100.14818915934462,99.58004425408922,96.99728908962213,95.87078377071471,4.2667258326316215,4.2667258326316215,4.2667258326316215,4.2667258326316215,1,0,S2
2,20,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.111416308374146,117.98462584550511,-2.6349692315392166,6,13.091162062947665,108.45952812126349,12235.088946994425,802.3598879803238,362.31520374459143,97.19887955182072,0,101.3357927298282,100.63776122518723,98.03845118471267,97.97497554769456,2.548179715863953,2.548179715863953,2.548179715863953,2.548179715863953,1,0,S2
2,21,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.453568955573064,135.5597955560435,-1.1340236970546516,3,11.51223863611193,100.99112430054682,12082.728126380884,876.0064002547588,350.2853551982298,97.15886354541817,0,94.11233097389443,94.73325253078359,90.88283159011283,92.02683419124627,5.038584546624075,5.038584546624075,5.038584546624075,5.038584546624075,1,0,S2
2,22,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.854764314590888,127.0279225769355,0.694337767576717,2,12.175583574198983,106.5376938674352,13471.859226838793,655.1886354135752,340.7371462641985,97.1188475390156,0,105.54950926748737,105.76148020313735,101.63078263248192,103.27896315730521,0.9727322132745007,0.9727322132745007,0.9727322132745007,0.9727322132745007,0,0,S2
2,23,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.106740918709317,125.2812105430256,1.939468613177312,3,0.004516309631890536,99.91508471650643,13178.591092550645,852.4024286332726,322.6571768738611,97.07883153261305,0,100.21221353936308,98.99765689704039,98.65912348418354,98.32522820133055,4.086210040029988,4.086210040029988,4.086210040029988,4.086210040029988,2,1,S2
2,24,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,4.3876041483994435,107.55211499044367,-0.647002912642897,6,39.0568326898406,102.41344057089005,11589.35145444344,890.3559442693183,397.3054947676765,97.03881552621048,0,100.29222160826117,98.34439787516023,98.43185036287693,98.30209748205196,8.049141746349212,8.049141746349212,8.049141746349212,8.049141746349212,0,0,S2
2,25,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,5.24241281440127,83.6073173029609,-2.618883271361101,1,-20.393116881147503,101.29055481302252,12323.542376092277,824.2476327010575,324.8606235596204,96.99879951980792,0,91.56610083944533,93.44790267208548,87.35307101048728,88.9719747651479,3.113986471484064,3.113986471484064,3.113986471484064,3.113986471484064,1,0,S2
2,26,wet,32.85684140594985,0.8984322495266445,0.6807142754282429,3.110049608671794,119.18838626257534,2.6442225867707134,4,-30.633310722534134,107.27435381724823,12596.3775939569,731.9023214148465,357.5477842178521,96.95878351340536,0,101.39238954434072,100.16991031902316,99.19633768631327,98.71906804265042,4.157244882372487,4.157244882372487,4.157244882372487,4.157244882372487,0,0,S2
